B19013_001E,state,county,tract,block group
56429,17,031,825000,2
93000,17,031,825000,3
58214,17,031,825200,1
83830,17,031,825200,2
81087,17,031,825302,1
70444,17,031,825302,2
113083,17,031,825302,3
52935,17,031,825303,1
87316,17,031,825303,2
108021,17,031,825303,3
64487,17,031,825303,4
70774,17,031,825304,1
116786,17,031,825304,2
76635,17,031,825400,1
95078,17,031,825400,2
57535,17,031,825400,3
26548,17,031,825501,1
59464,17,031,825501,2
58233,17,031,825501,3
44188,17,031,825503,1
43607,17,031,825503,2
2499,17,031,825503,3
92310,17,031,825503,4
89363,17,031,825503,5
59815,17,031,825504,1
68024,17,031,825504,2
62240,17,031,825505,1
121563,17,031,825505,2
61283,17,031,825505,3
56773,17,031,825505,4
45395,17,031,825600,1
46925,17,031,825600,2
67105,17,031,825600,3
65388,17,031,825600,4
48750,17,031,825700,1
42423,17,031,825700,2
88807,17,031,825700,3
23333,17,031,825801,1
81591,17,031,825801,2
45529,17,031,825801,3
61242,17,031,825802,1
91484,17,031,825802,2
51050,17,031,825802,3
-666666666,17,031,825803,1
96186,17,031,825803,2
65556,17,031,825803,3
58571,17,031,825803,4
-666666666,17,031,825803,5
-666666666,17,031,825900,1
77784,17,031,825900,2
46715,17,031,825900,3
-666666666,17,031,826000,1
54750,17,031,826000,2
56996,17,031,826000,3
53453,17,031,826100,1
73179,17,031,826100,2
-666666666,17,031,826100,3
-666666666,17,031,826100,4
-666666666,17,031,826100,5
46490,17,031,826100,6
71607,17,031,826201,1
82813,17,031,826201,2
41364,17,031,826201,3
38013,17,031,826201,4
-666666666,17,031,826202,1
70313,17,031,826202,2
70192,17,031,826202,3
30045,17,031,826202,4
44063,17,031,826202,5
100279,17,031,826301,1
57238,17,031,826301,2
61694,17,031,826301,3
54028,17,031,826303,1
55536,17,031,826303,2
69850,17,031,826303,3
90750,17,031,826303,4
58750,17,031,826304,1
61563,17,031,826304,2
26811,17,031,826304,3
53750,17,031,826401,1
49300,17,031,826401,2
72538,17,031,826402,1
58977,17,031,826402,2
33631,17,031,826402,3
59229,17,031,826402,4
42431,17,031,826402,5
29583,17,031,826500,1
46282,17,031,826500,2
75227,17,031,826500,3
54886,17,031,826500,4
47904,17,031,826600,1
50313,17,031,826600,2
40370,17,031,826600,3
34375,17,031,826600,4
14770,17,031,826600,5
20813,17,031,826700,1
32195,17,031,826700,2
71458,17,031,826700,3
46103,17,031,826700,4
65300,17,031,826800,1
35556,17,031,826800,2
61394,17,031,826800,3
46477,17,031,826800,4
27845,17,031,826901,1
30809,17,031,826902,1
32279,17,031,826902,2
28588,17,031,827000,1
-666666666,17,031,827000,2
40960,17,031,827000,3
17963,17,031,827100,1
60804,17,031,827100,2
31750,17,031,827100,3
86875,17,031,827200,1
23846,17,031,827200,2
45345,17,031,827200,3
75667,17,031,827200,4
11061,17,031,827300,1
31250,17,031,827300,2
-666666666,17,031,827300,3
29375,17,031,827400,1
53372,17,031,827400,2
31123,17,031,827400,3
24330,17,031,827400,4
50972,17,031,827500,1
64583,17,031,827500,2
41563,17,031,827500,3
41890,17,031,827600,1
42632,17,031,827600,2
38403,17,031,827600,3
48222,17,031,827700,1
37232,17,031,827700,2
69714,17,031,827801,1
69583,17,031,827801,2
75982,17,031,827801,3
83750,17,031,827802,1
109837,17,031,827802,2
72644,17,031,827804,1
113682,17,031,827804,2
31512,17,031,827804,3
32375,17,031,827805,1
105179,17,031,827805,2
109922,17,031,827805,3
109338,17,031,827901,1
89455,17,031,827901,2
40769,17,031,827902,1
-666666666,17,031,827902,2
55904,17,031,827902,3
54063,17,031,827902,4
72721,17,031,828000,1
108506,17,031,828000,2
39929,17,031,828000,3
53594,17,031,828000,4
107250,17,031,828100,1
69063,17,031,828100,2
53803,17,031,828100,3
56105,17,031,828100,4
60772,17,031,828100,5
67990,17,031,828201,1
-666666666,17,031,828201,2
83393,17,031,828201,3
97583,17,031,828202,1
72500,17,031,828202,2
39987,17,031,828202,3
53365,17,031,828202,4
59902,17,031,828300,1
41989,17,031,828300,2
70096,17,031,828401,1
63796,17,031,828401,2
58750,17,031,828401,3
93636,17,031,828401,4
51950,17,031,828402,1
68125,17,031,828402,2
32353,17,031,828402,3
55772,17,031,828503,1
41979,17,031,828503,2
62188,17,031,828503,3
39209,17,031,828503,4
35856,17,031,828504,1
59598,17,031,828504,2
68421,17,031,828504,3
30978,17,031,828504,4
38854,17,031,828505,1
90742,17,031,828505,2
82419,17,031,828505,3
90769,17,031,828505,4
135313,17,031,828505,5
78689,17,031,828507,1
97452,17,031,828507,2
43370,17,031,828508,1
50996,17,031,828508,2
30313,17,031,828508,3
112200,17,031,828508,4
98357,17,031,828601,1
92609,17,031,828601,2
87580,17,031,828601,3
75795,17,031,828601,4
107911,17,031,828602,1
96250,17,031,828602,2
120202,17,031,828701,1
91111,17,031,828701,2
73813,17,031,828701,3
-666666666,17,031,828701,4
45278,17,031,828702,1
82257,17,031,828702,2
48657,17,031,828702,3
125240,17,031,828801,1
250001,17,031,828801,2
103750,17,031,828801,3
70221,17,031,828801,4
66696,17,031,828801,5
108633,17,031,828802,1
77670,17,031,828802,2
64974,17,031,828802,3
67188,17,031,828900,1
48750,17,031,828900,2
40721,17,031,828900,3
29653,17,031,829000,1
-666666666,17,031,829000,2
31224,17,031,829100,1
33415,17,031,829100,2
64712,17,031,829200,1
-666666666,17,031,829200,2
52031,17,031,829200,3
26477,17,031,829200,4
83427,17,031,829301,1
78750,17,031,829301,2
17614,17,031,829302,1
70485,17,031,829302,2
44467,17,031,829302,3
33333,17,031,829401,1
60469,17,031,829402,1
38456,17,031,829402,2
42267,17,031,829402,3
50516,17,031,829500,1
35694,17,031,829500,2
-666666666,17,031,829500,3
50709,17,031,829600,1
43935,17,031,829600,2
64640,17,031,829600,3
-666666666,17,031,829700,1
39200,17,031,829700,2
71875,17,031,829700,3
82463,17,031,829800,1
145960,17,031,829800,2
154195,17,031,829800,3
142105,17,031,829800,4
-666666666,17,031,829800,5
48151,17,031,829902,1
114135,17,031,829902,2
92952,17,031,829902,3
47377,17,031,829902,4
69283,17,031,829903,1
-666666666,17,031,829903,2
59107,17,031,829903,3
72892,17,031,829904,1
75000,17,031,829904,2
110602,17,031,829904,3
-666666666,17,031,830001,1
39952,17,031,830001,2
132628,17,031,830003,1
133056,17,031,830003,2
97188,17,031,830003,3
95099,17,031,830003,4
97931,17,031,830004,1
94057,17,031,830004,2
99777,17,031,830004,3
140848,17,031,830004,4
95457,17,031,830005,1
90762,17,031,830005,2
24705,17,031,830006,1
58946,17,031,830006,2
64702,17,031,830007,1
73895,17,031,830007,2
37068,17,031,830007,3
88750,17,031,830008,1
106450,17,031,830008,2
97143,17,031,830008,3
81354,17,031,830100,1
94167,17,031,830100,2
17622,17,031,830201,1
39630,17,031,830201,2
127702,17,031,830201,3
79492,17,031,830202,1
60357,17,031,830202,2
43750,17,031,830300,1
15956,17,031,830300,2
60388,17,031,830300,3
68173,17,031,830300,4
58505,17,031,830400,1
56321,17,031,830400,2
53333,17,031,830400,3
38393,17,031,830400,4
-666666666,17,031,830500,1
36354,17,031,830500,2
45938,17,031,830500,3
86122,17,031,830600,1
46176,17,031,830600,2
48977,17,031,830600,3
80697,17,031,830600,4
73173,17,031,830700,1
98977,17,031,830700,2
-666666666,17,031,830700,3
57949,17,031,830700,4
100362,17,031,830800,1
110104,17,031,830800,2
65547,17,031,830800,3
131779,17,031,830900,1
122426,17,031,830900,2
82443,17,031,830900,3
173272,17,031,831000,1
155375,17,031,831000,2
-666666666,17,031,831100,1
158327,17,031,831100,2
82763,17,031,831100,3
92639,17,031,831100,4
51488,17,031,831200,1
42946,17,031,831200,2
57548,17,031,831200,3
46208,17,031,831300,1
65391,17,031,831400,1
29375,17,031,831400,2
65789,17,031,831500,1
68750,17,031,831500,2
81667,17,031,831600,1
-666666666,17,031,831600,2
30135,17,031,831600,3
28956,17,031,831600,4
79519,17,031,831600,5
-666666666,17,031,831600,6
40353,17,031,831700,1
97381,17,031,831800,1
71176,17,031,831800,2
53819,17,031,831800,3
59875,17,031,831800,4
64000,17,031,831800,5
134833,17,031,831900,1
135438,17,031,831900,2
126875,17,031,832000,1
69375,17,031,832100,1
127083,17,031,832100,2
88750,17,031,832100,3
89722,17,031,832200,1
137342,17,031,832200,2
141429,17,031,832200,3
117015,17,031,832300,1
118235,17,031,832400,1
123974,17,031,832400,2
110341,17,031,832500,1
178906,17,031,832500,2
159583,17,031,832600,1
149500,17,031,832600,2
202375,17,031,832600,3
61071,17,031,832900,1
-666666666,17,031,832900,2
177990,17,031,833000,1
155179,17,031,833000,2
126362,17,031,833100,1
160417,17,031,833100,2
158630,17,031,833100,3
105619,17,031,833100,4
69659,17,031,833300,1
39531,17,031,833900,1
28750,17,031,833900,2
34223,17,031,834000,1
57674,17,031,834000,2
-666666666,17,031,834200,1
-666666666,17,031,834200,2
59136,17,031,834200,3
95893,17,031,834200,4
-666666666,17,031,834300,1
18561,17,031,834300,2
77577,17,031,834300,3
-666666666,17,031,834300,4
99386,17,031,834300,5
61217,17,031,834300,6
60568,17,031,834400,1
69120,17,031,834400,2
21148,17,031,834400,3
34261,17,031,834500,1
22232,17,031,834600,1
25357,17,031,834600,2
20735,17,031,834700,1
-666666666,17,031,834700,2
35272,17,031,834700,3
19621,17,031,834800,1
11364,17,031,834800,2
29821,17,031,834800,3
38261,17,031,834900,1
12204,17,031,834900,2
21268,17,031,835000,1
29732,17,031,835000,2
52125,17,031,835000,3
-666666666,17,031,835000,4
58405,17,031,835000,5
41500,17,031,835100,1
38314,17,031,835100,2
-666666666,17,031,835100,3
-666666666,17,031,835100,4
75750,17,031,835200,1
12054,17,031,835500,1
22000,17,031,835500,2
11813,17,031,835600,1
20417,17,031,835600,2
84904,17,031,835800,1
-666666666,17,031,836000,1
159609,17,031,836000,2
43047,17,031,836000,3
15652,17,031,836100,1
-666666666,17,031,836100,2
137083,17,031,836200,1
58319,17,031,836300,1
54583,17,031,836300,2
17008,17,031,836400,1
19231,17,031,836400,2
81184,17,031,836400,3
49188,17,031,836500,1
85147,17,031,836500,2
-666666666,17,031,836600,1
54397,17,031,836600,2
-666666666,17,031,836700,1
47067,17,031,836700,2
25958,17,031,836800,1
11029,17,031,836800,2
-666666666,17,031,836900,1
21585,17,031,836900,2
11206,17,031,837000,1
55112,17,031,837000,2
18906,17,031,837100,1
50536,17,031,837100,2
11552,17,031,837300,1
30000,17,031,837300,2
-666666666,17,031,837400,1
34464,17,031,837400,2
70057,17,031,837800,1
33491,17,031,837800,2
100833,17,031,838000,1
14069,17,031,838000,2
54118,17,031,838100,1
14621,17,031,838100,2
95263,17,031,838200,1
-666666666,17,031,838200,2
90184,17,031,838300,1
129792,17,031,838300,2
20097,17,031,838600,1
16719,17,031,838600,2
18990,17,031,838700,1
33942,17,031,838700,2
36923,17,031,838700,3
-666666666,17,031,838700,4
40938,17,031,838800,1
24708,17,031,838800,2
121367,17,031,839000,1
74827,17,031,839000,2
87579,17,031,839000,3
129155,17,031,839000,4
112404,17,031,839100,1
112068,17,031,839100,2
48712,17,031,839200,1
33608,17,031,839200,2
-666666666,17,031,839500,1
34740,17,031,839600,1
88409,17,031,839600,2
100625,17,031,839700,1
88359,17,031,839700,2
73365,17,031,839700,3
42407,17,031,839800,1
80089,17,031,839800,2
69219,17,031,839800,3
61576,17,031,839900,1
95564,17,031,839900,2
79335,17,031,839900,3
-666666666,17,031,839900,4
54740,17,031,839900,5
119313,17,031,840000,1
70446,17,031,840000,2
57386,17,031,840100,1
62051,17,031,840100,2
42188,17,031,840200,1
-666666666,17,031,840300,1
65050,17,031,840300,2
67727,17,031,840300,3
75243,17,031,840400,1
59886,17,031,840400,2
47587,17,031,840700,1
81414,17,031,840700,2
96917,17,031,840700,3
33783,17,031,840800,1
52024,17,031,840800,2
96000,17,031,841000,1
-666666666,17,031,841100,1
72554,17,031,841100,2
65134,17,031,841100,3
14904,17,031,841100,4
56528,17,031,841200,1
63210,17,031,841200,2
52995,17,031,841200,3
75202,17,031,841300,1
45640,17,031,841300,2
101827,17,031,841300,3
-666666666,17,031,841300,4
28393,17,031,841500,1
31071,17,031,841500,2
17266,17,031,841700,1
53854,17,031,841800,1
31875,17,031,841800,2
114811,17,031,841900,1
121213,17,031,841900,2
97109,17,031,842000,1
116161,17,031,842000,2
42449,17,031,842100,1
67019,17,031,842100,2
77809,17,031,842100,3
45294,17,031,842100,4
65789,17,031,842100,5
38442,17,031,842100,6
90078,17,031,842200,1
106250,17,031,842300,1
158988,17,031,842300,2
29412,17,031,842400,1
62153,17,031,842400,2
23884,17,031,842500,1
74167,17,031,842600,1
66063,17,031,842600,2
82244,17,031,842600,3
99881,17,031,842600,4
46111,17,031,842800,1
73858,17,031,842800,2
43000,17,031,842800,3
-666666666,17,031,842800,4
32380,17,031,842800,5
28997,17,031,842800,6
28125,17,031,842900,1
17250,17,031,843000,1
28913,17,031,843000,2
23382,17,031,843100,1
77308,17,031,843100,2
57721,17,031,843200,1
65577,17,031,843200,2
21583,17,031,843300,1
34212,17,031,843400,1
33906,17,031,843500,1
52050,17,031,843600,1
36953,17,031,843600,2
161522,17,031,843700,1
173000,17,031,843700,2
-666666666,17,031,843800,1
29243,17,031,843800,2
-666666666,17,031,843900,1
12852,17,031,843900,2
48750,17,031,843900,3
72313,17,031,843900,4
54042,17,031,843900,5
67634,17,031,844600,1
37955,17,031,844700,1
-666666666,17,031,844700,2
31481,17,031,844700,3
-666666666,17,031,980000,1
-666666666,17,031,980100,1
-666666666,17,031,990000,0
